glass_3034.jpg,4
clothes_2112.jpg,3
clothes_4059.jpg,3
glass_784.jpg,4
shoes_1108.jpg,8
metal_2717.jpg,5
trash_746.jpg,9
glass_2463.jpg,4
battery_514.jpg,0
clothes_3032.jpg,3
trash_113.jpg,9
plastic_2058.jpg,7
glass_2106.jpg,4
glass_3472.jpg,4
shoes_590.jpg,8
clothes_4207.jpg,3
clothes_5039.jpg,3
clothes_3065.jpg,3
biological_879.jpg,1
shoes_1669.jpg,8
clothes_4300.jpg,3
shoes_1534.jpg,8
glass_2729.jpg,4
shoes_614.jpg,8
metal_1834.jpg,5
glass_2446.jpg,4
glass_3113.jpg,4
clothes_4991.jpg,3
paper_2176.jpg,6
plastic_464.jpg,7
clothes_839.jpg,3
battery_726.jpg,0
metal_1147.jpg,5
plastic_139.jpg,7
clothes_3658.jpg,3
battery_715.jpg,0
plastic_2060.jpg,7
trash_549.jpg,9
clothes_620.jpg,3
glass_1330.jpg,4
clothes_2694.jpg,3
clothes_4035.jpg,3
glass_2746.jpg,4
clothes_4673.jpg,3
trash_555.jpg,9
cardboard_2290.jpg,2
glass_3898.jpg,4
battery_840.jpg,0
clothes_223.jpg,3
plastic_169.jpg,7
plastic_1562.jpg,7
shoes_16.jpg,8
biological_244.jpg,1
shoes_570.jpg,8
shoes_173.jpg,8
plastic_1875.jpg,7
battery_224.jpg,0
clothes_5116.jpg,3
clothes_2276.jpg,3
shoes_1692.jpg,8
plastic_239.jpg,7
glass_4483.jpg,4
plastic_562.jpg,7
clothes_1700.jpg,3
cardboard_1846.jpg,2
battery_647.jpg,0
clothes_465.jpg,3
plastic_2198.jpg,7
shoes_1548.jpg,8
glass_2009.jpg,4
glass_588.jpg,4
trash_205.jpg,9
clothes_3710.jpg,3
clothes_2330.jpg,3
cardboard_1742.jpg,2
clothes_89.jpg,3
plastic_667.jpg,7
cardboard_1713.jpg,2
metal_1986.jpg,5
trash_645.jpg,9
shoes_315.jpg,8
cardboard_1229.jpg,2
cardboard_688.jpg,2
clothes_991.jpg,3
